product_id,product_name,category,brand,unit_price,stock_qty,description
419,Rechargeable Electric Toothbrush,Home & Kitchen,Zara,364.69,4398,"Sunscreen lotion SPF 50, water-resistant formula. Broad spectrum protection with moisturizing ingredients."
420,Scented Soy Wax Candle,Electronics,H&M,311.73,13,"Hiking backpack with 40L capacity, multiple compartments, and hydration bladder compatible. Lightweight yet rugged."
421,Strategy Board Game,Electronics,Uniqlo,49.79,2998,Noise-cancelling over-ear headphones with 30-hour battery life. Foldable design for easy storage and travel.
422,Compact Digital Camera,Clothing,Levi's,211.61,3649,"Cashmere sweater, ultra-soft and warm. Timeless V-neck style suitable for layering."
423,Merino Wool Crewneck Sweater,Home & Kitchen,Calvin Klein,494.84,3605,"Bamboo cutting board set, includes three sizes. Naturally antibacterial and easy to clean."
424,Ergonomic Office Desk Chair,Sports,Rolex,125.93,3694,Hydrating lip balm with shea butter and essential oils. Long-lasting moisture without petroleum.
425,Ceramic Indoor Plant Pot,Books,L'Oréal,484.95,1130,"Fitness tracker watch monitors heart rate, steps, and sleep. Waterproof up to 50 meters."
426,Whey Protein Powder Tub,Clothing,Maybelline,251.93,3592,Stainless steel cookware set with tempered glass lids. Oven safe up to 500 degrees Fahrenheit.
427,Polarized Aviator Sunglasses,Electronics,Colgate,359.97,4158,Graphic print hoodie made from organic cotton. Kangaroo pocket and adjustable drawstrings.
428,High-Speed Blender,Clothing,Bosch,314.06,1708,Essential oil diffuser with LED lights and timer settings. Aromatherapy for relaxation and better sleep.
429,Hardcover Bestseller Novel,Clothing,Philips,94.03,4525,Running shorts with built-in compression liner and zip pockets. Moisture-wicking fabric keeps you dry.
430,Genuine Leather Tote Handbag,Electronics,Panasonic,138.92,4737,Electric toothbrush with sonic technology and multiple brushing modes. Includes replacement heads.
431,Fitness Activity Tracker Watch,Books,BMW,52.84,4711,"Memory foam pillow contours to your neck for optimal support. Hypoallergenic cover, machine washable."
432,Egyptian Cotton Bed Sheet Set,Books,Mercedes-Benz,369.05,3068,Wool blend coat with tailored fit and button closure. Perfect for winter weather.
433,4K Drone with Camera,Clothing,Audi,371.5,1184,"Glass storage containers set, airtight lids. Oven, microwave, and freezer safe."
434,Vitamin C Facial Serum,Books,Volkswagen,308.29,326,Vitamin E body lotion nourishes dry skin. Fast-absorbing and non-greasy formula.
435,Next-Gen Gaming Console,Sports,Ford,282.97,3949,"Resistance band set for strength training, various resistance levels. Includes workout guide."
436,Waterproof Rain Jacket,Electronics,Kellogg's,255.73,4012,Smartwatch with GPS tracking and heart rate monitor. Customizable watch faces.
437,Wooden Spice Rack Organizer,Sports,Nintendo,304.44,899,"Flannel shirt, soft brushed cotton. Button-down style with chest pocket."
438,Ionic Hair Dryer,Home & Kitchen,PlayStation,485.02,4392,"Stainless steel mixing bowls set, nesting design. Durable and rust-resistant."
439,1000-Piece Jigsaw Puzzle,Electronics,Gucci,239.2,3424,Facial cleanser with salicylic acid for acne-prone skin. Gentle exfoliation without drying.
440,Adjustable Bicycle Helmet,Home & Kitchen,Prada,358.97,4983,Tennis racket with graphite frame and vibration dampening. Pre-strung for immediate use.
441,Long-Lasting Matte Lipstick,Books,Tylenol,14.84,2407,Laptop sleeve with padded interior and external pockets. Fits up to 15-inch devices.
442,1TB External SSD Hard Drive,Electronics,Heineken,347.96,1657,"Knit beanie hat, warm and stretchy. One size fits most."
443,Decorative Throw Pillow Covers,Clothing,Budweiser,336.51,310,Cast iron skillet pre-seasoned for easy cooking. Retains heat exceptionally well.
444,Set of 5 Resistance Bands,Sports,Danone,376.02,659,"Makeup brush set with synthetic bristles. Includes foundation, blush, and eyeshadow brushes."
445,Electric Gooseneck Tea Kettle,Home & Kitchen,Sharp,113.43,2241,Bicycle helmet with adjustable straps and ventilation. Meets safety standards.
446,Eau de Parfum Spray,Electronics,LG,468.63,1143,"Scented candle, soy wax blend. Burns for 40 hours with notes of lavender and vanilla."
447,Adjustable Tablet Stand,Sports,Gap,98.07,585,"Compression socks improve circulation. Ideal for travel, running, or standing all day."
448,Cotton Cooking Apron,Home & Kitchen,Swatch,404.83,3805,Digital kitchen scale with tare function and LCD display. Measures up to 11 pounds.
449,LED Digital Alarm Clock,Clothing,Oral-B,194.58,69,"Plaid scarf, soft acrylic material. Generous size for wrapping around neck."
450,Telescopic Fishing Rod,Home & Kitchen,Chevrolet,499.0,4568,Jump rope with adjustable length and weighted handles. Perfect for cardio workouts.
451,Lightweight Baby Stroller,Home & Kitchen,Apple,473.33,2184,"This premium wireless noise-cancelling headphones deliver crystal-clear audio with deep bass and up to 40 hours of battery life, ideal for travel and daily commutes."
452,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,Electronics,Samsung,409.4,742,"Handcrafted leather wallet featuring RFID protection, multiple card slots, and a slim design that fits comfortably in any pocket."
453,Organic Cotton Crew Neck T-Shirt - Navy Blue,Electronics,Nike,379.83,4892,"Organic cotton crewneck t-shirt available in various colors, offering exceptional softness and durability for everyday wear."
454,Hydro Flask 32oz Stainless Steel Water Bottle,Clothing,Adidas,415.75,830,"Stainless steel electric kettle with rapid boil technology, auto shut-off, and a 1.7-liter capacity perfect for tea and coffee enthusiasts."
455,Philips Hue Smart LED Bulb Starter Kit,Electronics,Sony,464.28,2092,"High-performance running shoes with responsive cushioning, breathable mesh upper, and durable rubber outsole for all terrains."
456,Fossil Leather Bifold Wallet,Electronics,Levi's,296.83,2537,"Portable Bluetooth speaker with waterproof IPX7 rating, 360-degree sound, and 12-hour playtime for outdoor adventures."
457,Lululemon Align High-Waist Yoga Pants,Clothing,Zara,396.13,1221,"Ceramic non-stick cookware set including frying pan, saucepan, and stockpot, designed for even heating and easy cleanup."
458,Ember Temperature Control Smart Mug,Clothing,IKEA,56.0,2002,"Smart fitness tracker watch with heart rate monitoring, GPS, sleep tracking, and smartphone notifications."
459,JBL Flip 6 Portable Bluetooth Speaker,Sports,Nestlé,220.67,3060,"Luxury silk pillowcase that helps reduce hair breakage and skin wrinkles, available in queen and king sizes."
460,Nike Air Zoom Pegasus 40 Running Shoes,Electronics,Coca-Cola,43.41,3699,"Eco-friendly reusable water bottle made from stainless steel, keeps drinks cold for 24 hours or hot for 12 hours."
461,Spigen Rugged Armor Laptop Sleeve for MacBook,Home & Kitchen,Toyota,220.52,4199,"Vintage-inspired denim jacket with distressed finish, multiple pockets, and adjustable cuffs for a timeless look."
462,CeraVe Daily Moisturizing Facial Cream,Books,BMW,217.05,3206,"Aromatherapy essential oil diffuser with LED lights, timer settings, and coverage for rooms up to 400 sq ft."
463,Zwilling J.A. Henckels 7-Piece Knife Block Set,Electronics,Rolex,357.03,3213,"Wireless ergonomic mouse with customizable buttons, long battery life, and precision tracking for productivity."
464,Levi's 501 Original Fit Jeans - Medium Wash,Sports,Gucci,173.62,1064,"All-natural face serum with vitamin C, hyaluronic acid, and antioxidants to brighten and hydrate skin."
465,Anker PowerCore 20000mAh Portable Charger,Books,Dell,99.64,1954,"Compact digital camera with 20MP sensor, 4K video recording, and optical zoom for photography enthusiasts."
466,Yankee Candle Large Jar - Vanilla Cupcake,Clothing,Canon,91.54,1161,"Memory foam mattress topper that contours to your body, relieves pressure points, and improves sleep quality."
467,The North Face Borealis Backpack,Home & Kitchen,HP,461.51,2230,"Stylish canvas tote bag with reinforced handles, spacious interior, and water-resistant lining for daily use."
468,Logitech MX Master 3S Wireless Mouse,Books,Microsoft,454.04,4529,"Bluetooth car adapter with hands-free calling, music streaming, and dual USB charging ports."
469,Champion Reverse Weave Hoodie Sweatshirt,Electronics,Intel,372.73,4836,"Kids educational building blocks set promoting creativity, STEM learning, and fine motor skills development."
470,Ceramic Indoor Plant Pot with Drainage,Clothing,Bose,350.39,2692,"Professional chef knife set with high-carbon stainless steel blades, ergonomic handles, and storage block."
471,Oral-B iO Series 9 Electric Toothbrush,Home & Kitchen,Puma,216.72,1814,"Yoga mat with extra cushioning, non-slip surface, and carrying strap, perfect for all yoga styles."
472,Ray-Ban Aviator Classic Sunglasses,Electronics,The North Face,452.95,2170,"Scented soy candle in glass jar, burns cleanly for 50 hours with notes of lavender and vanilla."
473,Moleskine Classic Hard Cover Notebook,Home & Kitchen,Dyson,449.92,4863,Adjustable standing desk converter that transforms any desk into a sit-stand workstation.
474,IKEA Tertial LED Desk Lamp,Home & Kitchen,Philips,487.21,4869,"Men's slim-fit chinos made from stretch cotton, available in multiple colors for office or casual wear."
475,Optimum Nutrition Gold Standard Whey Protein,Books,Bosch,375.59,4086,"LED string lights with remote control, timer function, and waterproof design for indoor and outdoor decor."
476,Dyson Supersonic Hair Dryer,Clothing,Whirlpool,99.65,4674,"Insulated lunch box with multiple compartments, leak-proof design, and easy-to-clean materials."
477,Catan Board Game Strategy Edition,Home & Kitchen,Ray-Ban,181.03,2497,"Wireless gaming headset with surround sound, noise-cancelling mic, and RGB lighting for immersive play."
478,Starbucks Whole Bean Coffee - Pike Place,Sports,Fitbit,421.03,2393,"Natural bamboo cutting board set with juice grooves, non-slip feet, and various sizes for kitchen prep."
479,Fitbit Charge 6 Fitness Tracker,Home & Kitchen,Nintendo,169.87,371,"Anti-theft backpack with USB charging port, laptop compartment, and hidden security pockets for travel."
480,Tempur-Pedic Memory Foam Pillow,Clothing,Tesla,141.6,4557,"Moisturizing hand cream enriched with shea butter, aloe vera, and essential oils for dry skin relief."
481,Totes Clear Bubble Umbrella,Electronics,Patagonia,399.48,1814,"Foldable electric scooter with 15-mile range, app connectivity, and lightweight aluminum frame."
482,The Ordinary Niacinamide 10% Serum,Clothing,Under Armour,234.89,4003,Classic hardcover novel collection featuring timeless literature from renowned authors across genres.
483,Apple AirPods Pro 2nd Generation,Clothing,H&M,484.82,2406,"Stainless steel mixing bowl set with lids, measurement markings, and nesting design for easy storage."
484,All-Clad Stainless Steel Frying Pan 10-Inch,Books,Ford,209.3,1999,"Pet grooming kit including clippers, scissors, nail trimmer, and brush for dogs and cats."
485,Baggu Duck Canvas Tote Bag,Clothing,Mercedes-Benz,295.04,4833,"Minimalist wall clock with silent quartz movement, modern design, and easy wall mounting."
486,Nature Made Multivitamin Tablets 250ct,Books,Prada,299.09,1082,"Reusable silicone food storage bags that are BPA-free, dishwasher safe, and perfect for meal prep."
487,Amazon Echo Dot 5th Gen Smart Speaker,Sports,Amazon,192.15,10,"High-waisted leggings with pockets, moisture-wicking fabric, and four-way stretch for workouts."
488,Hanes ComfortSoft Crew Socks 6-Pack,Electronics,Google,304.3,2842,"Desktop air purifier with HEPA filter, quiet operation, and coverage for small rooms or offices."
489,Gardener's Supply Leather Gardening Gloves,Books,AMD,357.26,3999,"Artisan chocolate gift box with assorted truffles, dark, milk, and white varieties from premium sources."
490,Urban Decay Naked3 Eyeshadow Palette,Home & Kitchen,JBL,180.18,3063,"Solar-powered garden lights with automatic on/off, weatherproof construction, and warm white LEDs."
491,Belkin 6ft HDMI 2.1 Cable,Sports,Reebok,304.56,4453,"Laptop sleeve with shock-absorbing padding, water-resistant exterior, and multiple sizes available."
492,Bamboo Bath Towel Set - White,Electronics,Garmin,65.19,2364,"Herbal tea sampler set featuring organic blends like chamomile, peppermint, and green tea varieties."
493,Lindt Excellence 70% Dark Chocolate Bar,Sports,GoPro,135.19,2540,"Adjustable dumbbell set ranging from 5 to 25 pounds, compact design for home gym use."
494,OtterBox Defender iPhone 15 Case,Clothing,KitchenAid,174.27,4985,"Cotton bedsheet set with deep pockets, breathable weave, and elegant embroidery details."
495,Brita Standard Water Filter Pitcher,Clothing,Le Creuset,70.08,3583,"Kids plush stuffed animal collection made from hypoallergenic materials, machine washable."
496,Ugg Tasman Slippers - Chestnut,Books,Oakley,300.36,3527,"Portable camping tent for 2-3 people, waterproof, easy setup, and lightweight for backpacking."
497,The Great Gatsby Paperback Book,Clothing,Volvo,322.21,3462,"Facial cleansing brush with sonic technology, multiple speeds, and USB rechargeable battery."
498,Purell Advanced Hand Sanitizer Gel,Home & Kitchen,Lululemon,228.49,3461,"Leather journal notebook with lined pages, pen holder, and vintage-inspired cover design."
499,Le Creuset Enamel Cast Iron Tea Kettle,Clothing,Columbia,375.7,2490,"Electric toothbrush with multiple brushing modes, pressure sensor, and long-lasting battery life."
500,Neutrogena Hydro Boost Hydrating Face Mask,Sports,ASICS,189.02,4072,Premium wireless noise-cancelling headphones with 40-hour battery and Bluetooth 5.0 connectivity.
501,Seiko 5 Sports Automatic Wrist Watch,Home & Kitchen,Apple,190.33,585,"Organic cotton crewneck sweater in navy blue, available in sizes S to XXL for ultimate comfort."
502,Wireless Noise-Cancelling Headphones,Home & Kitchen,Samsung,55.74,1419,Stainless steel insulated travel mug keeps beverages hot for 12 hours or cold for 24 hours.
503,Organic Cotton Crew Neck T-Shirt,Home & Kitchen,Nike,213.72,3216,"Ergonomic office chair with lumbar support, adjustable height, and breathable mesh backrest."
504,Stainless Steel Insulated Water Bottle,Home & Kitchen,Adidas,325.95,1196,"Smart LED light bulb compatible with Alexa and Google Home, featuring 16 million color options."
505,Genuine Leather Laptop Sleeve 15 Inch,Home & Kitchen,Sony,23.74,4555,"Leather-bound journal with 200 lined pages, perfect for note-taking and daily reflections."
506,Set of 4 Ceramic Coffee Mugs,Home & Kitchen,Dell,468.16,3554,"Non-stick ceramic frying pan set of three, dishwasher safe and suitable for all stovetops."
507,Non-Slip Yoga Mat with Alignment Lines,Clothing,HP,200.92,3876,Wireless mechanical keyboard with RGB backlighting and customizable macro keys for gamers.
508,Portable Bluetooth Speaker Waterproof,Home & Kitchen,Canon,198.06,4265,Hypoallergenic memory foam pillow designed for side sleepers to provide optimal neck support.
509,Men's Slim Fit Stretch Denim Jeans,Sports,Levi's,466.25,2634,"Vintage-style denim jeans with stretch fabric, available in multiple washes and sizes."
510,LED Desk Lamp with Wireless Charging,Sports,Zara,377.11,2550,Portable Bluetooth speaker with waterproof IPX7 rating and 20W output for outdoor adventures.
511,Organic Face Moisturizer with Hyaluronic Acid,Clothing,H&M,477.11,3692,"Electric kettle with temperature control settings from 160°F to 212°F, 1.7-liter capacity."
512,Hardcover Mystery Novel Bestseller,Books,IKEA,278.41,917,"Silk pillowcase set of two, helps reduce hair frizz and skin wrinkles overnight."
513,Cushioned Running Shoes for Men,Electronics,Bosch,444.08,1849,"Fitness tracker watch with heart rate monitor, GPS, and 7-day battery life."
514,Acacia Wood Cutting Board Large,Clothing,Philips,221.33,3853,"Bamboo cutting board with juice groove, large size for kitchen meal prep."
515,Wireless Ergonomic Keyboard and Mouse Set,Sports,L'Oréal,396.37,3124,"Cashmere blend scarf in plaid pattern, soft and warm for winter fashion."
516,Scented Soy Wax Candle Vanilla,Books,Maybelline,169.48,4939,"Robot vacuum cleaner with app control, self-charging, and multi-surface cleaning."
517,Waterproof Hiking Backpack 40L,Clothing,Nestlé,53.24,4241,Stainless steel cookware set including pots and pans with tempered glass lids.
518,Fitness Tracker Smartwatch with Heart Rate,Sports,Coca-Cola,470.73,4137,"Yoga mat made from eco-friendly TPE material, 6mm thick with carrying strap."
519,Professional Kitchen Knife Set 8 Piece,Home & Kitchen,Pepsi,189.17,845,Wireless earbuds with active noise cancellation and IPX5 sweat resistance.
520,Cotton Baby Onesie 3-Pack,Sports,Toyota,253.83,983,"Ceramic dinnerware set for four, includes plates, bowls, and mugs in matte finish."
521,1.7 Liter Electric Stainless Kettle,Home & Kitchen,Ford,75.53,4181,Adjustable dumbbell set ranging from 5 to 50 pounds for home gym workouts.
522,Polarized Aviator Sunglasses,Sports,BMW,391.56,323,"Laptop sleeve with shockproof padding, fits 15-inch MacBook Pro."
523,Leather Bound Lined Journal Notebook,Sports,Mercedes-Benz,322.24,1829,Essential oil diffuser with ultrasonic technology and LED mood lighting.
524,Whey Protein Powder Chocolate Flavor,Clothing,Rolex,423.42,577,Running shoes with responsive cushioning and breathable mesh upper.
525,Decorative Throw Pillow Covers Set of 2,Books,Gucci,292.0,3894,"Stainless steel food storage containers set of five, leak-proof and BPA-free."
526,Strategy Board Game for Adults,Sports,Prada,440.3,3684,Oversized knit cardigan in soft wool blend for cozy layering.
527,Ionic Hair Dryer with Diffuser,Clothing,Microsoft,379.75,3441,Digital bathroom scale with body composition analysis and app sync.
528,Carbon Fiber Telescopic Fishing Rod,Home & Kitchen,Google,61.77,912,Handcrafted wooden cutting board from sustainable acacia wood.
529,Handmade Ceramic Plant Pot with Saucer,Sports,Amazon,392.6,2667,Portable espresso maker compatible with Nespresso capsules for on-the-go coffee.
530,Vitamin C Facial Serum 30ml,Electronics,Netflix,368.98,4580,"Fleece-lined hoodie with kangaroo pocket, available in multiple colors."
531,Rechargeable Sonic Electric Toothbrush,Sports,Under Armour,36.4,348,Electric toothbrush with sonic technology and 3 brush head replacements.
532,Whole Bean Arabica Coffee 1kg,Sports,Puma,453.87,1497,Ceramic planter pots set of three with drainage holes for indoor plants.
533,High-Waist Yoga Leggings,Electronics,Reebok,87.44,2956,"Leather wallet with RFID blocking, multiple card slots, and coin pocket."
534,True Wireless Earbuds with Case,Books,Ralph Lauren,24.52,4370,Noise-isolating over-ear headphones with detachable cable and carrying case.
535,Minimalist Wall Clock Black,Electronics,Tommy Hilfiger,382.1,2508,"Cotton bedsheet set king size, 400 thread count in Egyptian cotton."
536,Kids School Backpack with Lunch Box,Books,Calvin Klein,82.08,1545,Stainless steel reusable straws set with cleaning brush and carrying pouch.
537,Personal Blender for Smoothies,Books,The North Face,246.58,3476,Smart plug compatible with Wi-Fi for voice control of appliances.
538,Waterproof Rain Jacket Unisex,Sports,Patagonia,451.68,4157,"Denim jacket with button closure and chest pockets, classic fit."
539,Eau de Parfum for Men 100ml,Electronics,Dyson,374.23,1927,"Glass water bottle with silicone sleeve, 750ml capacity for daily hydration."
540,Interactive Board Book for Toddlers,Sports,KitchenAid,116.62,4825,Resistance band set of five levels for strength training and yoga.
541,Set of 5 Resistance Bands,Electronics,Breville,60.69,240,"Memory foam mattress topper queen size, 2-inch thick for added comfort."
542,Bamboo Desk Organizer with Drawers,Electronics,Nespresso,41.39,2805,Stainless steel mixing bowl set of three with non-slip bases.
543,Adjustable Camera Tripod Stand,Clothing,Keurig,345.7,2692,Athletic shorts with built-in compression liner and moisture-wicking fabric.
544,Glass Tea Infuser Bottle,Electronics,Fitbit,91.72,3292,Wooden desk organizer with multiple compartments for stationery.
545,Professional Makeup Brush Set 12pc,Books,Garmin,431.57,3231,Bluetooth car adapter with hands-free calling and music streaming.
546,4-Season Sleeping Bag for Camping,Sports,GoPro,491.42,107,"Satin robe with belt tie in luxurious feel, available in sizes S-XL."
547,Shockproof Phone Case for iPhone,Clothing,DJI,120.45,4277,Collapsible silicone lunchbox with leak-proof lid and utensils.
548,Natural Liquid Hand Soap Refill,Home & Kitchen,Lego,368.64,103,Adjustable standing desk converter for ergonomic workspace setup.
549,1000 Piece Landscape Jigsaw Puzzle,Books,Mattel,331.09,2100,"Wool beanie hat with pom pom, warm and stylish for cold weather."
550,Cordless Stick Vacuum Cleaner,Sports,Hasbro,491.33,3194,Ceramic coffee mug set of four with unique hand-painted designs.
551,Merino Wool Scarf Unisex,Home & Kitchen,Apple,367.1,4437,Premium wireless earbuds featuring active noise cancellation and 24-hour playback time.
552,Wireless Noise-Cancelling Headphones,Books,Samsung,396.27,3889,Handcrafted leather wallet with RFID protection and multiple card slots.
553,Organic Cotton Crewneck Sweater,Sports,Nike,154.75,2665,Stainless steel water bottle that keeps drinks cold for 24 hours or hot for 12 hours.
554,Stainless Steel Insulated Tumbler,Clothing,Adidas,435.28,66,Organic cotton crewneck sweatshirt available in various sizes and neutral tones.
555,Leather Bifold Wallet,Clothing,Sony,196.48,4920,"Smart LED light bulb compatible with voice assistants, offering millions of colors."
556,Ergonomic Wireless Mouse,Home & Kitchen,Dell,487.14,3953,Durable hiking backpack with 40L capacity and ergonomic shoulder straps.
557,Bamboo Cutting Board Set,Clothing,HP,205.55,4056,Ceramic coffee mug set of four with minimalist design and dishwasher-safe finish.
558,Yoga Mat with Alignment Lines,Books,Canon,33.04,830,Portable Bluetooth speaker with waterproof rating and built-in microphone.
559,Portable Espresso Maker,Clothing,Levi's,475.27,3538,Non-stick frying pan made from heavy-gauge aluminum with tempered glass lid.
560,Silk Pillowcase Set,Books,Gucci,324.51,435,Yoga mat with extra cushioning and non-slip surface for all practice levels.
561,Ceramic Non-Stick Frying Pan,Books,IKEA,242.78,1236,Vintage-inspired denim jacket featuring brass buttons and adjustable waist.
562,Running Shoes with Cushioning,Books,Philips,487.84,230,Electric toothbrush with sonic technology and three brushing modes.
563,Smart Fitness Tracker Watch,Books,LG,446.3,4173,Scented candle in a reusable glass jar with 40-hour burn time.
564,Reusable Silicone Food Bags,Clothing,Microsoft,487.1,3654,Laptop sleeve padded with soft fleece interior in multiple sizes.
565,Hardcover Notebook Journal,Books,Bose,124.03,1809,"Kitchen knife set including chef's knife, paring knife, and bread knife."
566,Electric Toothbrush with UV Sanitizer,Clothing,Panasonic,24.76,3232,Fitness tracker watch with heart rate monitor and sleep tracking.
567,Laptop Backpack with USB Port,Electronics,Zara,386.54,3426,Throw blanket made from recycled materials in soft neutral colors.
568,Scented Soy Candle,Clothing,H&M,224.15,993,"Desk organizer with multiple compartments for pens, papers, and accessories."
569,Stainless Steel Kitchen Knife Set,Sports,Gap,437.71,4390,Running shoes with responsive cushioning and breathable mesh upper.
570,Denim Jeans Slim Fit,Books,L'Oréal,19.23,701,Cookbook featuring 100 easy weeknight recipes with full-color photos.
571,Bluetooth Portable Speaker,Home & Kitchen,Estée Lauder,330.15,14,Wireless charging pad compatible with Qi-enabled smartphones.
572,Cold Brew Coffee Maker,Sports,Dyson,88.1,2291,"Cotton bedsheet set including fitted sheet, flat sheet, and two pillowcases."
573,Fleece Hooded Sweatshirt,Electronics,KitchenAid,229.25,2004,Stainless steel travel mug with spill-proof lid and ergonomic handle.
574,Air Purifier with HEPA Filter,Electronics,Breville,308.3,813,Board game for 2-4 players involving strategy and quick decision-making.
575,Cast Iron Dutch Oven,Books,Nespresso,284.98,662,Essential oil diffuser with LED lights and multiple mist settings.
576,Wireless Earbuds Case,Sports,Fitbit,318.85,3614,Kids' rain boots made from natural rubber with fun printed designs.
577,Cotton Bed Sheet Set Queen,Home & Kitchen,Garmin,104.25,473,Mechanical keyboard with customizable RGB lighting and tactile switches.
578,Digital Kitchen Scale,Sports,Under Armour,340.29,3814,Sunscreen lotion SPF 50+ water-resistant formula for sensitive skin.
579,Leather Crossbody Bag,Clothing,Puma,50.85,3411,Wall art print on high-quality canvas with wooden frame included.
580,Resistance Bands Set,Books,Reebok,429.53,1619,Insulated lunch box with multiple compartments and easy-clean lining.
581,Glass Water Pitcher,Books,Ray-Ban,436.27,4460,Hair dryer with ionic technology and multiple heat/speed settings.
582,Mesh Office Chair,Home & Kitchen,Oakley,169.88,280,Puzzle with 1000 pieces featuring a vibrant landscape image.
583,Electric Kettle with Temperature Control,Home & Kitchen,The North Face,41.23,76,Bamboo cutting board set of three different sizes with juice groove.
584,Wool Beanie Hat,Home & Kitchen,Patagonia,112.14,712,Wireless mouse ergonomic design with adjustable DPI settings.
585,Portable Phone Tripod,Sports,Columbia,334.28,2162,Face serum with vitamin C and hyaluronic acid for daily skincare.
586,Herbal Tea Variety Pack,Clothing,Maybelline,259.14,1995,Outdoor patio chair set with weather-resistant cushions.
587,Bamboo Toothbrush Pack,Electronics,Revlon,406.85,238,Notebook with dotted pages and hardcover in A5 size.
588,Linen Table Runner,Electronics,MAC Cosmetics,54.73,38,Electric kettle with fast boil and auto shut-off feature.
589,Sports Water Bottle 1L,Sports,Chanel,316.12,1744,Socks pack of six pairs in breathable cotton blend.
590,LED Desk Lamp with USB,Electronics,Dior,230.66,1697,Camera tripod lightweight aluminum with adjustable height.
591,Knit Cardigan Sweater,Books,Versace,385.44,4450,Herbal tea sampler box containing 20 assorted flavors.
592,Blender Bottle Shaker,Electronics,Calvin Klein,470.57,2115,Laptop stand adjustable height for better ergonomics.
593,Memory Foam Pillow,Books,Tommy Hilfiger,104.92,1120,Shower curtain with waterproof fabric and reinforced grommets.
594,Solar Power Bank Charger,Electronics,Ralph Lauren,230.54,2273,Pet food bowl set with non-slip base and elevated design.
595,Canvas Tote Bag,Electronics,Coach,167.53,1316,Hooded sweatshirt fleece-lined with kangaroo pocket.
596,Ceramic Plant Pot Set,Home & Kitchen,Michael Kors,498.11,713,Digital alarm clock with wireless charging and night light.
597,Hiking Backpack 40L,Clothing,Fossil,407.61,485,Reusable produce bags set of five in different sizes.
598,Electric Hair Straightener,Books,Casio,334.92,3094,Sunglasses polarized lenses with UV400 protection.
599,Stainless Steel Mixing Bowls,Books,Seiko,311.24,1400,"Plant-based protein powder in chocolate flavor, 2lb container."
600,Kids Educational Puzzle,Clothing,Rolex,115.58,1973,Desk lamp with touch control and adjustable brightness levels.
